S1-M2,S2-M4,S3-M6,S4-M8
0.0,0.0,0.0,0.0
0.00851516376179103,0.0092099264241112,0.00833266867702926,0.00963036608874952
0.00870017776776277,0.00952574863185586,0.00828758164779963,0.00973774182618979
0.00800783069809736,0.00877380673001145,0.00732361433327146,0.00882438631402729
0.00644060367816283,0.00686978215609612,0.00544611121812502,0.00688232193888603
0.00416864237578275,0.00389268573711548,0.00282677424612276,0.00408604240196361
0.00157664222964311,0.000137367922618722,-0.000151428702717472,0.000842998715346263
-0.000693819115894904,-0.00383680247985457,-0.00285423818503804,-0.00216119643506318
-0.00171042205828715,-0.00716550171198911,-0.00436473396303532,-0.00392708610270287
-0.000228530138869925,-0.00865166348388468,-0.00346423718256531,-0.00311928258616535
0.00531472890584033,-0.00675435827729067,0.00137138768104017,0.00193848084943928
0.0167881302642394,0.000402433191915891,0.011957711908978,0.0132485104206297
0.036334252551062,0.0149990973617568,0.0303687782733535,0.0331030873703926
0.0663174253060674,0.0394671548342259,0.0588852807518027,0.0640271982769837
0.109253024665858,0.0764146689803772,0.0999254056133746,0.108701671051469
0.167720950250768,0.128533240167237,0.155961277507323,0.16986991642423
0.244267557071178,0.198491231675858,0.229425241683462,0.2502329092863
0.341301520888331,0.288819305580705,0.322611229143031,0.352338174182726
0.460989945598846,0.401795340543661,0.4375770802738,0.478469234918202
0.60516136434739,0.539336224447458,0.576053862068268,0.6305421592844
0.775222072917591,0.702903783603693,0.739367865704892,0.810015439329056
0.972091449658609,0.893431215664947,0.928380125913879,1.01781851805587
1.19616060393633,1.11127489707462,1.14344702275204,1.25430288599618
1.44727695262164,1.35619446850893,1.38440391947613,1.51921795724648
1.72475529455907,1.62736184993505,1.65057200570794,1.81171206295628
2.02741381103231,1.92339752252783,1.94078672650612,2.13035705851222
2.35363135676647,2.24243026930777,2.25344456448387,2.47319341414486
2.70142061372117,2.58217480503449,2.58656366714524,2.83779140815045
3.06851034264598,2.94002052342324,2.93785300221231,3.22132328288226
3.45242925270263,3.31312406083636,3.30478445412454,3.62064101059876
3.85058406242647,3.69849856096724,3.68466255673295,4.03235463515764
4.26032524779499,4.09309338671433,4.0746873378778,4.45290692731111
4.67899576184004,4.49385945243492,4.4720069212677,4.87864118618968
5.10396046287443,4.89779717262475,4.8737579378427,5.30586027910738
5.53261667606089,5.30198603488243,5.27709326882232,5.73087627312156
5.96238871115282,5.70359678621286,5.67919800394573,6.15005112800781
6.39071086639503,6.09988896557111,6.0772956047335,6.55982977677855
6.81500430965361,6.48819785119781,6.46864701353548,6.95676744572972
7.2326532938187,6.86591570199429,6.85054580153392,7.33755324081566
