S1-M2,S2-M4,S3-M6,S4-M8
0.0,0.0,0.0,0.0
0.00708004549213495,0.00947338685468189,0.00647199885214829,0.00895433400339932
0.00532381222237045,0.00759637982615462,0.00363401908405375,0.00658935628769656
0.00254499638215474,0.00459824635520239,-0.000320717324671838,0.00304599355783867
-0.00111324289728634,0.000699328296209159,-0.00514658347107793,-0.00142261246826609
-0.00533046222659804,-0.00365955786899156,-0.0103971830190494,-0.00633436770476216
-0.0095819371469164,-0.00778773369375637,-0.0154053313058346,-0.0109509232783181
-0.0131203260278488,-0.0107271075813236,-0.0192746059766848,-0.0142631164500272
-0.0149682461312595,-0.0112490749806994,-0.0208843592612389,-0.0149916593756639
-0.0139232661626969,-0.00786740785484815,-0.018909062130702,-0.0116044339564483
-0.00857585241830018,0.00113267337102248,-0.0118516218013434,-0.00235034832261112
0.00266029419035378,0.0176505330094517,0.00191100944700122,0.0146918154188734
0.0215071916885502,0.0437139998309895,0.0240728937122622,0.0415526188227857
0.0497735133656974,0.0814150852722882,0.0563388737809504,0.0803035788876331
0.0893009775797008,0.132842414369683,0.100363821365141,0.132986395950632
0.141910102979078,0.200015628185532,0.157696421068131,0.201545401848202
0.209349275206413,0.284826831540999,0.229732296418233,0.287768625349268
0.293250677245792,0.388993405943087,0.317680501614525,0.393242067455202
0.395095849894278,0.514025261431959,0.42254614196968,0.519320447559808
0.516192563617008,0.661208007520291,0.545130269974475,0.667115965851103
0.657663434676892,0.831601775597556,0.686046409117331,0.837504725778011
0.82044546682789,1.02605373581912,0.845751292375596,1.03114859762891
1.00529860290059,1.24522092056176,1.02458587566667,1.24852869883126
1.21282055831019,1.48959895244037,1.22282157591974,1.48998549918635
1.44346476230653,1.7595517749032,1.44070610884191,1.75575994806396
1.69755817491942,2.05533752591693,1.67850331141249,2.04603000861037
1.97531604368558,2.37712624394168,1.93652190464244,2.36093754082827
2.27685123800977,2.72500606332071,2.21512919806174,2.70060151115758
2.60217655288158,3.09897582465842,2.514747132784,3.06511489278084
2.95119920863485,3.49892346255068,2.83582966043255,3.45452421306447
3.32370760253062,3.9245910065072,3.17882211508508,3.86879235633146
3.71935112276426,4.37552841912086,3.54410481746772,4.30774680488844
4.13761446749795,4.85103969154628,3.93192453096217,4.77101687735675
4.57778839025546,5.35012553075194,4.34231846179047,5.25796459877633
5.03893910288992,5.87142753583928,4.775036180237,5.76761453394746
5.51987870366357,6.41317892515867,5.2294650879201,6.29858818644325
6.01913896328099,6.97316662422906,5.7045648583148,6.84904839811518
6.53495060406209,7.54870887332942,6.19881566402466,7.41665860237439
7.06522986240982,8.13665151598982,6.71018404123507,7.99856084880894
7.6075736597474,8.73338487105883,7.23610902558125,8.59137531484056
8.15926416411809,9.33488168180634,7.77350984025111,9.19122265817553
8.71728295766191,9.9367551993789,8.31881504897404,9.79376915420695
9.27833449239107,10.5343351190856,8.86801181809803,10.3942932129854
9.83887806982763,11.1227579575591,9.41671285696174,10.9877706739405
10.3951672547983,11.6970676224741,9.9602377889361,11.5689753041865
10.9432954439279,12.2523214360128,10.4937051798902,12.132590223537
11.4792462468983,12.7836967439536,11.0121312199721,12.6733255669505
11.9989473769149,13.2865934556126,11.5105310968842,13.1860375712917
12.4983268482509,13.7567283695806,11.9840193721873,13.6658444170184
12.973370402846,14.1902178799505,12.4279061195517,14.1082345307087
13.4201792018377,14.5836465498244,12.8377861413734,14.5091636157432
13.8350269049084,14.934120002839,13.2096191870788,14.8651373768606
14.2144153230223,15.2393015431908,13.5397997039144,15.1732776916011
14.5551278848939,15.497432804079,13.8252152255111,15.4313708128935
14.8542802224353,15.7073394910803,14.0632930236275,15.6378970204446
15.1093672626464,15.8684238926732,14.2520350986012,15.7920419343648
15.3183063026547,15.9806462494718,14.3900419494353,15.8936904240224
15.4794756152329,16.0444972913487,14.4765258304538,15.9434046515856
15.5917481523982,16.0609642629099,14.5113143555981,15.9423882503751
15.6545198584697,16.031492573108,14.4948453463623,15.8924389291105
15.6677319599734,15.9579448537634,14.4281537360198,15.7958919044351
15.631886377166,15.8425587435733,14.3128511545894,15.6555565037309
15.548053133355,15.6879041927543,14.151098556358,15.4746480754161
15.4178683807234,15.4968405790022,13.9455719637873,15.2567170393428
15.2435214920794,15.2724735045363,13.6994211514833,15.0055765623942
15.0277296714049,15.0181108601154,13.4162209482048,14.7252300139158
14.7736987860453,14.737217628598,13.0999148493015,14.4197990944749
14.4850696646596,14.4333689675453,12.7547508369179,14.0934533742126
14.1658499399212,14.1102013424003,12.3852096964981,13.7503419351267
13.8203325962554,13.7713618407396,11.9959266553159,13.3945278732327
13.4530036128583,13.4204562282118,11.5916077831671,13.0299265507514
13.0684423259407,13.060996743568,11.1769432024926,12.6602486506165
12.6712191861849,12.6963510115244,10.7565196696381,12.2889492238734
12.2657962437131,12.3296937279518,10.3347354387599,11.9191839847395
11.8564357422582,11.9639629090624,9.9157204582868,11.5537740596854
11.4471215165014,11.6018224788751,9.5032648613321,11.1951802174744
11.0414965246757,11.2456327960361,9.10075840987788,10.8454873019155
10.6428181144062,10.897430403783,8.71114307277911,10.5063991849714
10.2539309362691,10.5589178488282,8.33688030489753,10.1792440964143
9.87725611882134,10.2314638891844,7.97993389621769,9.86498971478521
9.51479452008018,9.91611383727803,7.64176852109242,9.56426696746576
9.16814151815284,9.61360920673911,7.32336338231301,9.27740112110494
8.83851077180584,9.32441529360026,7.02523965455929,9.00444847220513
8.52676454436204,9.04875486893459,6.74749982675617,8.74523678472377
8.23344844106084,8.78664583206833,6.48987655870339,8.49940756998688
7.95882869065681,8.53794050930807,6.25178833408318,8.26645835835616
7.70293036556168,8.30236430989223,6.03239903198597,8.04578326064292
7.46557516650011,8.07955167518218,5.83067856391343,7.83671034686322
7.24641760329178,7.86907765731934,5.64546192885208,7.63853466732404
7.04497860023626,7.67048399063195,5.47550440261894,7.45054609185503
6.86067576051186,7.483299105799,5.31953105820013,7.2720515278276
6.69284974913119,7.30705211138194,5.17627935765798,7.10239146883333
6.54078649751046,7.14128126647743,5.04453410630881,6.94095118918342
6.40373518431074,6.98553784693571,4.92315456515488,6.78716720002879
6.28092219141475,6.83938654423547,4.81109394028908,6.64052979393867
6.17156145487449,6.70240363160151,4.70741178804062,6.50058261282082
6.0748618150045,6.57417410372528,4.61128008981491,6.36692018089015
5.99003210620327,6.4542888705125,4.52198387403473,6.23918426496642
5.91628480473672,6.34234288899294,4.43891731786197,6.11705978262211
5.85283906120924,6.23793487456784,4.36157627524817,6.00027080207119
5.79892387624667,6.14066896145415,4.28954817160611,5.88857699210729
5.75378203231064,6.05015839720277,4.22250018807827,5.78177070680602
5.71667518116622,5.9660310718623,4.16016662637621,5.67967474225075
5.6868902260887,5.88793641527576,4.1023362881797,5.58214068773632
5.66374685944973,5.8155529661255,4.0488406121906,5.48904771117646
5.64660585241495,5.74859574725961,3.99954318478798,5.4003015630834
5.63487747623965,5.68682249908746,3.9543310820596,5.31583355122029
5.62802929305955,5.63003784955163,3.9131083227906,5.23559922831034
5.62559251072029,5.57809464911146,3.87579152736767,5.1595765512964
5.62716616270032,5.53089196895946,3.84230769920186,5.08776331715114
