,S1-M9,S2-M25,S3-M41,S4-M57
Dm:,9.59175767256773,10.5067773392581,10.2244407664795,9.76062331346937
Td:,23.809066171855275,23.004567904533538,22.729420166329437,23.367219016167677
Tc:,27.105924982533242,25.248304325156255,24.51304976525702,25.833062890897008
Ts:,48.29852440596332,53.01457585453322,56.23109977247608,48.633661653226206
Tr:,15.347483450502637,19.341389678256334,21.26677573943698,15.490084296401733
P1:,50.91499115438852,48.25287222968979,47.242469931586456,49.200281907064685
P2:,3.3174814176275285,2.4947986174920955,2.2214213621475447,3.1762436514624817
P3:,0.16954892281400094,0.19596967327292056,0.19478229447269155,0.17854696439983317
RDD Max:,0.3449432275315374,0.4070150012918101,0.41350140923996337,0.3734012679671266
RDD Min:,-0.269749912369619,-0.24418907242399968,-0.21983614912704041,-0.2719829261542408
RDD Peak to Peak:,0.6146931399011564,0.6512040737158098,0.6333375583670038,0.6453841941213674
RDD Max Time:,37.39598997493734,35.37593984962406,34.045112781954884,35.69423558897243
RDD Min Time:,78.98496240601504,77.28571428571429,77.07518796992481,78.6140350877193
Max to Min Time:,41.5889724310777,41.90977443609023,43.03007518796993,42.91979949874687
