,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,8.31687786843193,9.21736616531746,9.5569687719382,9.31575867876691
Td:,22.5702696803074,22.882595818306726,22.49548606093925,22.46042576892959
Tc:,32.00544326432572,32.73614048900442,30.65073535249251,28.829037458375815
Ts:,189.53646144596598,165.91518419371457,174.32974642647793,165.02558290787942
Tr:,136.80133763690282,121.12098723402832,130.23253342809826,120.45148629145076
P1:,54.575712944633125,55.618736307311146,53.14622141343176,51.289463227305404
P2:,0.3989413691954359,0.45919982636737744,0.40808713471564256,0.42581013158445147
P3:,0.13715240127384937,0.1491517085708264,0.16184164491834527,0.16346793831187265
RDD Max:,0.2732027583186283,0.2819909788424335,0.29424376210259284,0.3136337086580919
RDD Min:,-0.10838924063543232,-0.1657069430140723,-0.14369052675999683,-0.12177062297124053
RDD Peak to Peak:,0.3815919989540606,0.4476979218565058,0.43793428886258967,0.43540433162933245
RDD Max Time:,31.764411027568922,31.50375939849624,30.704260651629074,32.10526315789474
RDD Min Time:,216.4561403508772,88.82456140350877,85.34586466165413,207.29573934837092
Max to Min Time:,184.6917293233083,57.320802005012524,54.64160401002506,175.19047619047618
