,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,15.6677319599734,16.0609642629099,14.5113143555981,15.9434046515856
Td:,24.496875906646796,23.443294228906023,24.04567617779011,23.403695415544146
Tc:,27.193574361195108,26.217513606749055,26.53939106384779,26.18389483100029
Ts:,46.067323239267374,49.40735665378402,42.18452285996713,48.39390854430238
Tr:,17.285902074129737,20.29664463916683,15.101988805617978,20.126372237961007
P1:,51.690450267841904,49.66080783565508,50.5850672416379,49.58759024654444
P2:,2.9903241408038737,2.446749633672142,3.34956328552039,2.4638116427666814
P3:,0.2727962068604511,0.2910719431801252,0.2581825750601772,0.2893680478338423
RDD Max:,0.5608354970730138,0.6016988264189322,0.5489788196002596,0.6019689660434668
RDD Min:,-0.40933740484798165,-0.3663380847308009,-0.42132952132983803,-0.3709046960137483
RDD Peak to Peak:,0.9701729019209955,0.9680369111497331,0.9703083409300977,0.9728736620572151
RDD Max Time:,41.854636591478695,40.07518796992481,41.88471177944862,40.57393483709273
RDD Min Time:,73.99498746867168,72.6842105263158,72.32581453634086,71.51378446115288
Max to Min Time:,32.140350877192986,32.60902255639098,30.441102756892235,30.93984962406015
