,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,9.35211429835078,7.57010938437774,8.41390947919587,6.35143926318242
Td:,22.884106885462288,23.453640039948,22.243468993104216,22.337610295769945
Tc:,23.386790225017492,20.981261612974613,21.31283721755628,19.896353041915415
Ts:,201.3638972225016,183.67652145784427,174.74035327609585,157.8994843114668
Tr:,171.27782629605952,158.002546402652,147.44175379148223,135.21766866071934
P1:,46.27089711047978,44.43490165292261,43.556306210660495,42.23396333768536
P2:,0.27015112295095906,0.2812290223455335,0.29541364702063627,0.31234056729417864
P3:,0.1819048990647164,0.15332763644120384,0.1738558475241616,0.1353483046608493
RDD Max:,0.4050607556632979,0.36468439536989194,0.39541915795332905,0.32340810815386156
RDD Min:,-0.1633531874591725,-0.14869375630893966,-0.16152524715083416,-0.14973169067819825
RDD Peak to Peak:,0.5684139431224704,0.5133781516788316,0.5569444051041632,0.4731397988320598
RDD Max Time:,37.43609022556391,36.57393483709273,35.19548872180451,35.08521303258145
RDD Min Time:,70.81453634085213,65.47619047619048,66.74436090225564,59.69423558897243
Max to Min Time:,33.37844611528822,28.902255639097753,31.548872180451127,24.609022556390983
