,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,8.44599021857124,10.2733617943699,9.03922120389353,8.96650785907519
Td:,20.40450014665295,20.972753612013996,19.431041653233603,19.87434286767446
Tc:,26.664039271898446,25.869675573496032,24.371220370270795,23.578335857714524
Ts:,40.62602708768257,41.65526369103476,43.668265478382835,39.03658347957733
Tr:,12.615167577648172,13.228645573910995,15.604717364748389,12.712328482256034
P1:,47.068539418551396,46.84242918551003,43.8022620235044,43.452678725388985
P2:,3.731106949538146,3.5409845190720652,2.8069884894202097,3.4181526056410965
P3:,0.161496219993564,0.1973856987287291,0.18572783020061281,0.18571598598483025
RDD Max:,0.2837872933343286,0.3587139200811773,0.34839396422084357,0.3550037815820426
RDD Min:,-0.2834795021170802,-0.3311913501770338,-0.24384112039360062,-0.30272017005569296
RDD Peak to Peak:,0.5672667954514088,0.6899052702582111,0.5922350846144442,0.6577239516377356
RDD Max Time:,31.984962406015036,33.40601503759399,31.43609022556391,31.215538847117795
RDD Min Time:,68.83458646616542,70.47619047619048,66.22556390977444,64.15538847117794
Max to Min Time:,36.84962406015038,37.07017543859649,34.78947368421053,32.939849624060145
