,S1-M9,S2-M25,S3-M41,S4-M57
Dm:,9.91529560006924,12.4590173759663,15.5721546737301,14.9729730283323
Td:,22.813326247534977,23.270935571204078,24.23998180849064,23.532711126616118
Tc:,29.770998195934236,30.637349396575758,31.874111625145495,30.65955215164222
Ts:,109.21612660237403,140.12676612969952,97.4157506500301,103.14376107056356
Tr:,77.78806346055553,104.68099573784006,64.00300390578784,68.74486582296093
P1:,52.584324443469214,53.908284967779835,56.114093433636135,54.19226327825834
P2:,0.6759947748298615,0.5149768072782391,0.8767415591342533,0.7883099723813557
P3:,0.16970392097850018,0.20800356837676398,0.24975791906772926,0.24866419873084433
RDD Max:,0.3153343428418751,0.360861627938613,0.487923785347558,0.47693487530588996
RDD Min:,-0.2014470334841505,-0.2385700879890122,-0.2916355876333223,-0.2588062779022948
RDD Peak to Peak:,0.5167813763260256,0.5994317159276252,0.7795593729808803,0.7357411532081848
RDD Max Time:,43.00501253132832,37.72431077694235,47.80451127819549,45.015037593984964
RDD Min Time:,74.18546365914787,81.04511278195488,83.64411027568923,81.18546365914787
Max to Min Time:,31.180451127819552,43.32080200501253,35.83959899749374,36.17042606516291
