S1-M1,S2-M17,S3-M33,S4-M49
0.00016519784211,-0.0007656309387752,-0.0009665386366269,-0.0034354442100637
-0.0004353883836231,-0.00161466075152,-0.0022086979535894,-0.0040353495157918
-0.0011804659943272,-0.0024884434456205,-0.0036992058651035,-0.0043311596669717
-0.0020103592911688,-0.0032716987299359,-0.0053538985257143,-0.0041982497927152
-0.0028263824800365,-0.003813359357074,-0.0070362472446289,-0.0035114852900752
-0.0034839437035557,-0.0039255939610307,-0.0085486154474825,-0.0021495963143751
-0.0037859182387038,-0.0033834719889476,-0.0096237297446786,2.76214725741515e-06
-0.0034763614332226,-0.0019247891423591,-0.0099164383028405,0.0030565502048369
-0.0022345695928373,0.0007505832693194,-0.0089958132940763,0.0071246821939543
0.0003305503355936,0.0049825498319611,-0.0063376664034619,0.012334106541829
0.0046858570158124,0.0111545574161221,-0.0013175979501511,0.0188441268860727
0.0113791206663954,0.0196998556093129,0.006795199993276,0.0268708504566024
0.0210438764140651,0.0311105593721683,0.0188430157923202,0.0367168991289425
0.0344037830457506,0.0459494221766557,0.0357830034410344,0.048804698586246
0.0522761053027248,0.0648637287835992,0.0586881082369981,0.0637108639854208
0.0755737436901592,0.0886001703952893,0.0887445659795647,0.0821985343895356
0.105305062331652,0.118019040257089,0.127244870313967,0.10524408174523
0.142570650801477,0.154105662886675,0.175575059476936,0.134054525040102
0.188556132951553,0.197976721237194,0.235195256703071,0.170072273343201
0.244520224033313,0.250879135607534,0.307612626923578,0.214964510621687
0.311777438436575,0.314179412569056,0.394346289660373,0.270595572586685
0.391675147895318,0.389341923611112,0.496884239985179,0.338981950712017
0.485565053901365,0.477895355995185,0.616632943341716,0.422230951947707
0.594769529488541,0.581387532425403,0.754860936782666,0.522465390307873
0.720543662769511,0.70132982597909,0.912638428632275,0.641737845331906
0.864034160053635,0.839133394080654,1.09077547695346,0.781938882087067
1.026236514148,0.99604031437897,1.28976178450675,0.944704122354636
1.20795200338965,1.1730533369635,1.50971142495852,1.13132516766787
1.40974616180217,1.3708683089727,1.75031587948081,1.34266912293239
1.63191035834079,1.58981334896905,2.01080860244241,1.57911090603168
1.87442805050106,1.82979855232059,2.28994395730038,1.8404817262106
2.13694714125966,2.09027942899269,2.58599279204573,2.12603615567258
2.41875967881057,2.37023647092645,2.89675619003912,2.43443919140259
2.71878991171654,2.66817229433406,3.21959807463522,2.76377369000771
3.03559146561888,2.98212678739439,3.55149640681895,3.11156762865318
3.36735415494429,3.30970969894246,3.8891117409632,3.47483985481352
3.71192068920947,3.64814920198406,4.22887094614005,3.85016237044836
4.06681327586728,3.99435421464757,4.56706301407572,4.2337367625114
4.42926985387517,4.34498769874032,4.89994311601115,4.62148212799982
4.79628940937156,4.69654780037852,5.22384049315148,5.00913171489691
5.16468552679181,5.0454535468145,5.53526541544791,5.39233546459885
5.53114702101114,5.38813185052598,5.83101035510784,5.76676564738805
5.89230418984411,5.72110276510875,6.1082407117427,6.12822278657205
6.24479893750626,6.04106024831666,6.36457089306287,6.47273904037343
6.58535676791891,6.34494607228189,6.59812227507827,6.79667614863901
6.91085845257319,6.63001493701734,6.8075604951011,7.09681497818607
7.21840905988768,6.89388925540565,6.99211060899852,7.37043366666193
7.50540200578122,7.13460246299944,7.1515498004228,7.61537143441871
7.76957585596711,7.35063005497246,7.28617849109423,7.83007536724636
8.00906177981611,7.540907867961,7.39677179873413,8.01362791026179
8.22241981931127,7.70483741664246,7.48451426177918,8.16575346693044
8.40866248836478,7.84227837875906,7.55092154548911,8.28680334942137
8.56726465087651,7.95352861497144,7.597753420743,8.37771933206134
8.69815913311061,8.03929242676496,7.62692263525392,8.439977149405
8.80171809759403,8.10063810519287,7.64040436182753,8.47551236692994
8.87872082602173,8.13894620241399,7.6401507092811,8.48663203976852
