,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,6.34770915657421,6.4980431710827,6.54471194547229,6.69469392317137
Td:,25.09180918573903,25.882818749562116,24.465898572136332,24.590802160887833
Tc:,35.812581182558,34.5843602500165,32.579051753091626,32.39273744816686
Ts:,174.18613076332525,171.6470878265416,75.33218068092478,72.10131433656547
Tr:,128.57292778229657,122.42134178083727,24.216672723397508,26.156862164053024
P1:,60.90439036829703,60.46717899957862,57.04495032522796,56.983539609054695
P2:,0.47369529043798486,0.4939267787787277,2.355606444237595,2.178531172877697
P3:,0.09380174740063703,0.09671757390923073,0.10325612902357319,0.10573622790355451
RDD Max:,0.16076135906520703,0.1918668494405964,0.21338598250307494,0.19807256444013932
RDD Min:,-0.11387939033781436,-0.09219510823442079,-0.13251775853611036,-0.12969445398328716
RDD Peak to Peak:,0.2746407494030214,0.2840619576750172,0.3459037410391853,0.3277670184234265
RDD Max Time:,35.94486215538847,35.84461152882206,34.75438596491228,34.984962406015036
RDD Min Time:,96.0952380952381,96.88471177944862,99.0952380952381,96.60401002506265
Max to Min Time:,60.15037593984963,61.040100250626566,64.34085213032583,61.61904761904761
