,S1-M1,S2-M17,S3-M33,S4-M49
Dm:,9.41006030014483,9.39441775291303,9.51269392959692,9.55802243136139
Td:,24.36535351562048,24.503714999094946,23.53427133945734,23.905607751481117
Tc:,30.058551446892817,27.95270585528022,26.947854178180158,27.006022086104192
Ts:,103.95774191762841,115.72064277964834,128.60700718327746,128.14443945542317
Tr:,63.80367539209735,77.23542771675088,90.73786812041993,89.0245993252284
P1:,54.4239049625133,52.45642085437517,50.4821255176375,50.91162983758531
P2:,0.8529901236575814,0.6791756374645981,0.556351240814273,0.5718827180742798
P3:,0.15561276383904749,0.16118095439819802,0.16959318667448006,0.16896375574043587
RDD Max:,0.29965439708509445,0.3246637059891201,0.3431034670714386,0.3422277414447903
RDD Min:,-0.15214790498258424,-0.14280423839188927,-0.14281648848036355,-0.13721934841820627
RDD Peak to Peak:,0.4518023020676787,0.46746794438100936,0.4859199555518021,0.47944708986299656
RDD Max Time:,39.06516290726817,38.92481203007519,38.225563909774436,38.37593984962406
RDD Min Time:,87.75438596491227,83.63408521303258,84.3859649122807,85.30576441102757
Max to Min Time:,48.68922305764411,44.70927318295739,46.16040100250626,46.92982456140351
