,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,8.35691482422318,8.37000717609774,10.0724953024089,9.04212687084901
Td:,24.071868679798175,24.201839004796852,23.429583366992166,23.525763383053835
Tc:,25.665980983289483,26.355261796880058,24.065138996932436,24.456145031257414
Ts:,51.52742449152535,50.32264732534514,68.6288192300421,58.088238130932154
Tr:,22.09333989993611,20.394460121224952,38.2289361978585,27.286859546322617
P1:,49.73784966308766,50.55710080167691,47.4947223639246,47.98190841431125
P2:,2.251259876884051,2.478962448682868,1.2423762491875239,1.7584254550383998
P3:,0.151217300159694,0.1489999691247744,0.19086848645426902,0.16960380386489313
RDD Max:,0.30944987337449115,0.30304881575058973,0.4072391021335635,0.36048880616416135
RDD Min:,-0.17980586745978222,-0.1731752320800659,-0.15842985406524335,-0.14073340051779581
RDD Peak to Peak:,0.48925574083427337,0.47622404783065564,0.5656689561988069,0.5012222066819572
RDD Max Time:,39.015037593984964,40.51378446115288,37.67418546365915,38.255639097744364
RDD Min Time:,72.37593984962406,74.94486215538848,71.34586466165413,74.50375939849624
Max to Min Time:,33.3609022556391,34.4310776942356,33.67167919799498,36.24812030075188
