,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,11.1588210965862,12.8041278311746,13.5762886099718,12.3802412215997
Td:,25.832790239926705,26.067405673850672,25.025212528449966,24.496594605540988
Tc:,36.17554770611777,37.96116260003198,32.58886995607294,33.37702426394607
Ts:,144.3799530037452,166.58703218072029,200.12720301433953,192.81290489946446
Tr:,102.42390898445598,123.03441130713941,157.934135796793,152.73268172241072
P1:,62.00833794604448,64.02856827388266,57.61408248452291,57.87361886948706
P2:,0.6054088206636886,0.5204118717164717,0.3647981621823192,0.3789209893837356
P3:,0.16196110587041176,0.17997770930570192,0.2120776591774583,0.19252670417184306
RDD Max:,0.28393667098053244,0.30455209013015727,0.3895851867236124,0.34122620165789197
RDD Min:,-0.2132272769158874,-0.21042094314447013,-0.21825366805794033,-0.2418238927869183
RDD Peak to Peak:,0.4971639478964198,0.5149730332746274,0.6078388547815528,0.5830500944448103
RDD Max Time:,39.39598997493734,41.11528822055138,40.13533834586466,37.43609022556391
RDD Min Time:,90.87468671679198,93.00501253132832,89.32581453634086,86.96491228070175
Max to Min Time:,51.47869674185464,51.88972431077694,49.1904761904762,49.528822055137844
