,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,7.59772005736123,9.13795736615145,8.48332226255684,8.2395643348007
Td:,28.185068778114115,26.75112926769286,28.43789184876529,26.20007241460216
Tc:,36.856232257853236,36.562894605862446,33.07108198304666,31.815488894977733
Ts:,153.9203712035913,158.86440544103647,147.29293697786574,140.20094863918905
Tr:,96.97325909720243,115.87938686574006,108.87067929026637,96.05783675278822
P1:,65.04130103596735,63.31402387355531,61.50897383181195,58.015561309579894
P2:,0.6707137786384217,0.5463786578963528,0.5649728120811972,0.6039648952212731
P3:,0.10513239960934628,0.12989478675310248,0.12412806718541612,0.1278210144645471
RDD Max:,0.20041795859521017,0.22146920219071553,0.23090667850852498,0.24647809260981202
RDD Min:,-0.08862214307634986,-0.11489150480683463,-0.10965132140734823,-0.11844207273259144
RDD Peak to Peak:,0.28904010167156,0.33636070699755016,0.3405579999158732,0.36492016534240346
RDD Max Time:,57.145363408521305,35.87468671679198,53.523809523809526,36.81453634085213
RDD Min Time:,193.15538847117796,89.72431077694236,87.27568922305764,88.79448621553885
Max to Min Time:,136.01002506265667,53.84962406015038,33.751879699248114,51.979949874686724
