,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,11.1161878831554,10.9634065243815,12.3872872325161,11.894889283857
Td:,24.394498128811982,24.172694181091735,23.48295786194549,22.612443891193184
Tc:,31.400169871521435,29.715127441368978,30.731704597960285,29.241095613257162
Ts:,161.23365064383967,152.72016771503093,149.65486894321438,162.2257309500367
Tr:,124.44397954026579,110.77978910318362,109.79538304383954,120.27218265375186
P1:,55.79466800033342,53.88782162246071,54.214662459905774,51.853539504450346
P2:,0.4483516856858486,0.48644091181892374,0.4937790730076394,0.43113493378373297
P3:,0.1793104870662565,0.18310381779898688,0.20563733136786305,0.20645457297187023
RDD Max:,0.3334517025614243,0.36419378496143295,0.39509375782797823,0.4202597262950154
RDD Min:,-0.21058716838024338,-0.14437568491193886,-0.19899266844214125,-0.16572534676846828
RDD Peak to Peak:,0.5440388709416677,0.5085694698733718,0.5940864262701195,0.5859850730634837
RDD Max Time:,35.62406015037594,36.3859649122807,34.954887218045116,33.45614035087719
RDD Min Time:,80.43609022556392,83.48621553884712,81.92481203007519,80.22556390977444
Max to Min Time:,44.81203007518798,47.10025062656642,46.96992481203007,46.769423558897245
