,S1-M1,S2-M17,S3-M33,S4-M49
Dm:,6.76790902874394,7.28983758233541,7.88969164727266,6.94429532079509
Td:,22.05692183014283,22.07728299705405,22.217110519184587,21.25413478305659
Tc:,28.50412371916509,30.694894327921766,30.19556696460389,25.829753870630743
Ts:,61.53418144595206,97.95771136972161,98.67187593787921,57.747540072002195
Tr:,23.55399476849766,57.238929834790085,57.42721964865264,20.357743920907296
P1:,50.56104554930792,52.772177324975814,52.41267748378848,47.08388865368733
P2:,2.1466017143270704,0.9219630324552407,0.9126800462299273,2.3128244876551585
P3:,0.12047057294195772,0.12432410707065468,0.1354771941338369,0.13273894674853134
RDD Max:,0.2293909777826828,0.22415070837629814,0.24535265552970076,0.26537714277405555
RDD Min:,-0.12753123745386308,-0.11383150429333,-0.10064862347045933,-0.1526130657438216
RDD Peak to Peak:,0.3569222152365459,0.33798221266962813,0.3460012790001601,0.41799020851787716
RDD Max Time:,32.6140350877193,33.714285714285715,34.87468671679198,32.40601503759399
RDD Min Time:,81.80451127819549,82.23558897243107,81.63408521303258,80.8546365914787
Max to Min Time:,49.19047619047619,48.52130325814536,46.7593984962406,48.448621553884706
