,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,6.57767000273726,6.9224899671097,7.77161311968004,7.29183733976633
Td:,27.086043580000702,24.62297777040298,24.722586566362175,25.15521503923183
Tc:,30.44332495710825,30.36878017659461,28.210056998567616,28.201481280572853
Ts:,144.15346107416158,54.89938511388173,53.02901179393062,47.273180269091156
Tr:,100.94701897349219,16.614732023132518,16.244747084914778,13.276568143671781
P1:,57.52936853710895,54.99175794699759,52.93264356492979,53.35669631980468
P2:,0.5698966559103212,3.309819133431291,3.2584467636362393,4.018862084117493
P3:,0.10290227675009049,0.11329408629568799,0.13213872077128166,0.12299587602753813
RDD Max:,0.19251654995683687,0.1992258947038632,0.2496378620852413,0.23279087095226547
RDD Min:,-0.14063586821379204,-0.18900716971499776,-0.21410953164618718,-0.25424600392742036
RDD Peak to Peak:,0.3331524181706289,0.38823306441886096,0.4637473937314285,0.48703687487968583
RDD Max Time:,41.39598997493734,35.64411027568922,39.10526315789474,41.81453634085213
RDD Min Time:,92.94486215538848,89.12531328320802,85.6842105263158,84.37593984962406
Max to Min Time:,51.548872180451134,53.48120300751879,46.578947368421055,42.56140350877193
