,S1-M1,S2-M17,S3-M33,S4-M49
Dm:,6.74021503900342,7.75769983482796,8.49038982097584,7.20837311365823
Td:,25.40077765599069,23.893326459590355,25.139098454800834,24.344300201087034
Tc:,33.736815103216415,30.610174799877264,32.156314476843946,30.263053655152863
Ts:,154.56974128041804,163.86246172538205,122.42610268485576,115.76034038056395
Tr:,111.60417776344542,123.77094243805867,83.99056441970116,78.24799414697878
P1:,59.13759275920711,54.50350125946762,57.295412931644776,54.6073538562399
P2:,0.5298869087549238,0.4403578108548698,0.6821648756322125,0.6978754465407383
P3:,0.10257762029311947,0.12810057500906616,0.13336758473134014,0.11880333589083233
RDD Max:,0.18216908638843077,0.23575754107758118,0.24722007240316962,0.2213495193398759
RDD Min:,-0.0902530149169074,-0.0992147044967453,-0.1434957513101871,-0.10818743397779451
RDD Peak to Peak:,0.27242210130533817,0.3349722455743265,0.3907158237133567,0.3295369533176704
RDD Max Time:,44.744360902255636,39.205513784461154,43.54385964912281,41.225563909774436
RDD Min Time:,91.86466165413533,84.94486215538848,86.62406015037594,83.91478696741855
Max to Min Time:,47.1203007518797,45.739348370927324,43.08020050125313,42.689223057644114
