,S1-M1,S2-M17,S3-M33,S4-M49
Dm:,8.96328605075576,8.15585034940638,7.64040436182753,8.48663203976852
Td:,26.208792885501005,25.83827666822245,24.061826224713133,26.42736719128649
Tc:,24.05061182626396,23.110911744539507,22.295444479011277,21.67153723460878
Ts:,160.28007375815537,184.40712235230092,186.28363341052116,176.66292986269218
Tr:,129.2540632724906,153.49301729615644,152.3859019179801,146.62637471490132
P1:,50.259404711764965,48.949188412761956,46.35727070372441,48.09890442589527
P2:,0.38884197091590983,0.3189017277464626,0.30420970785522966,0.328037193304535
P3:,0.16050642644782126,0.14995683386145786,0.14833409778570766,0.1587971478136116
RDD Max:,0.36799309326205254,0.351215816303287,0.33930600808830924,0.3876986984608939
RDD Min:,-0.14108404153171783,-0.11755287356032262,-0.1238649498222344,-0.09457410009411049
RDD Peak to Peak:,0.5090771347937704,0.46876868986360964,0.46317095791054363,0.4822727985550044
RDD Max Time:,40.416040100250626,39.255639097744364,36.57393483709273,38.9749373433584
RDD Min Time:,78.94486215538848,78.1453634085213,78.265664160401,79.13533834586467
Max to Min Time:,38.52882205513785,38.88972431077694,41.69172932330827,40.16040100250627
