,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,11.1065929369865,13.6107912750081,11.5736527821198,12.7172093506421
Td:,27.447184862861842,28.906533882766496,26.428246545778542,28.57495474608485
Tc:,33.26475181818169,31.646957199205318,31.99946690735726,30.692863262191416
Ts:,52.854952964995796,61.565906479219706,141.1315278158165,61.404399400898086
Tr:,18.781764711523735,26.84139784683353,106.41304169211972,28.381426902277752
P1:,60.71193668104354,60.55349108197181,58.4277134531358,59.267818008276265
P2:,3.2324937306766035,2.25597382921379,0.5490653450371449,2.088260685847325
P3:,0.16464527718498795,0.20229572116535352,0.17827648710337782,0.1931147256674714
RDD Max:,0.3291052859847805,0.42170123685477123,0.3598632052827968,0.42469557898968624
RDD Min:,-0.26062212849354083,-0.2654481779118072,-0.20569769607788757,-0.25254462634188357
RDD Peak to Peak:,0.5897274144783213,0.6871494147665784,0.5655609013606844,0.6772402053315698
RDD Max Time:,49.50375939849624,48.24561403508772,47.21553884711779,48.416040100250626
RDD Min Time:,88.02506265664161,87.34586466165413,84.00501253132832,85.19548872180451
Max to Min Time:,38.521303258145366,39.100250626566414,36.78947368421053,36.77944862155388
