,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,7.4712727446573,7.8969843178428,7.72818406766015,7.31570524960414
Td:,26.74692393627879,26.757219187570687,25.75344331320067,25.393375937282503
Tc:,29.5142946334433,30.982339050053493,29.34454172575886,28.552650527566296
Ts:,125.5542288418768,55.29130773454956,56.036529627395765,55.548897569830054
Tr:,86.32041508970231,17.492773879557703,21.020466891677287,20.647763330825484
P1:,56.26121856972209,57.73955823762418,55.09798503895953,53.9460264648488
P2:,0.6517718724041891,3.3007662841340117,2.6211589553595824,2.6126813641026017
P3:,0.11951652739015292,0.12309214173078448,0.12623629804204325,0.12205041142249734
RDD Max:,0.23285796937049374,0.23916855235257195,0.25095243861889927,0.23613364017813065
RDD Min:,-0.13853657931542784,-0.20127488588576625,-0.17290200790209553,-0.1634645480537955
RDD Peak to Peak:,0.3713945486859216,0.4404434382383382,0.4238544465209948,0.39959818823192617
RDD Max Time:,43.734335839599,47.12531328320802,45.48621553884712,43.40601503759399
RDD Min Time:,88.19548872180451,90.30576441102757,84.77443609022556,84.06516290726817
Max to Min Time:,44.46115288220551,43.180451127819545,39.288220551378444,40.659147869674186
