,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,10.4990676197678,11.1453820227155,10.8231672774787,9.57541180095011
Td:,26.905246215452213,25.58043985308838,26.18460778057639,25.19880059810861
Tc:,31.564370353208954,32.11385812242648,30.49698075871684,29.992907511810596
Ts:,123.65530387326575,60.91241411431826,60.8629838230865,64.34117950559887
Tr:,82.26211293934612,22.244034532512387,21.614848437103362,22.455695796110703
P1:,58.469616568661166,57.69429797551486,56.68158853929323,55.191708109919205
P2:,0.7107721219338512,2.5936975547842978,2.622344945153324,2.457804407890061
P3:,0.1616080523923878,0.1738619616222904,0.17185210931373607,0.15614429985917166
RDD Max:,0.2985831650381727,0.3196023279613468,0.32982181612662664,0.2908817238928192
RDD Min:,-0.16633499337363844,-0.23797703323489827,-0.22123734966109687,-0.19147209692646894
RDD Peak to Peak:,0.46491815841181117,0.5575793611962451,0.5510591657877235,0.4823538208192881
RDD Max Time:,46.476190476190474,46.62406015037594,43.65413533834587,38.83458646616541
RDD Min Time:,91.7844611528822,91.20551378446115,91.28571428571429,92.8546365914787
Max to Min Time:,45.30827067669173,44.58145363408521,47.631578947368425,54.02005012531328
