,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,5.81646366915405,6.5719466427458,5.65994257918702,5.68948003420807
Td:,23.613343689590362,22.704335162581494,22.901869166056898,22.31864298525144
Tc:,31.97487674485126,31.439713939087,28.171577649460005,28.45643864288567
Ts:,192.44652012617973,215.73876977049403,157.00785087065123,168.84770138124225
Tr:,156.218497186382,173.50569072142548,123.42855361466414,124.85323309457868
P1:,55.588220434441624,54.14404910166849,51.0734468155169,50.77508162813711
P2:,0.35583635379695233,0.31205921187104024,0.4137895593831947,0.4066781481715738
P3:,0.09417134172180175,0.10924103528653442,0.09973770401023135,0.10084734217245868
RDD Max:,0.17018033119075682,0.18570257571669746,0.17534767155362996,0.18691368937875272
RDD Min:,-0.07078860384564223,-0.054861763567590316,-0.09243206662019521,-0.05508902944174032
RDD Peak to Peak:,0.24096893503639905,0.24056433928428778,0.26777973817382517,0.24200271882049304
RDD Max Time:,49.56390977443609,45.96491228070175,34.00501253132832,31.48621553884712
RDD Min Time:,245.93483709273184,81.3157894736842,74.1453634085213,82.87468671679198
Max to Min Time:,196.37092731829574,35.35087719298245,40.140350877192986,51.388471177944865
