,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,9.90068808258454,9.60754582474309,9.89438107898592,10.1319378484306
Td:,25.968397012053828,24.333815888128502,23.948965263028683,24.10995516783383
Tc:,31.74982853485971,30.42635067365404,29.483113410893772,29.61835683052133
Ts:,159.9421402742475,143.09645813141964,148.68021023882875,146.7640804596937
Tr:,124.10129966945865,109.24448884142521,113.2850579510241,113.69246785139089
P1:,57.71822554691354,54.76016656178254,53.432078673922454,53.72831199835516
P2:,0.46508961389320563,0.5012625089149361,0.471660425834998,0.4725758268224438
P3:,0.154381379363153,0.15790293903714,0.16665911549934495,0.16971953378819535
RDD Max:,0.28059810265894836,0.2855622452379074,0.31592720098493343,0.3082505730799534
RDD Min:,-0.17936041264053415,-0.21018677081715964,-0.19170908586399094,-0.1930925400429686
RDD Peak to Peak:,0.4599585152994825,0.49574901605506705,0.5076362868489244,0.501343113122922
RDD Max Time:,39.00501253132832,37.13533834586466,35.714285714285715,39.49624060150376
RDD Min Time:,79.91478696741855,77.71428571428571,77.34586466165413,75.40601503759399
Max to Min Time:,40.90977443609023,40.57894736842105,41.63157894736842,35.90977443609023
