,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,7.3929205774005,8.53633506880678,7.27772373423248,6.99100611425181
Td:,24.26399139557244,22.74802444958926,22.996135968559408,23.158207624473885
Tc:,40.593345836795784,37.8613763100223,36.40740574056327,34.994855100554986
Ts:,150.6432058662968,176.36922052297479,133.20112461494455,143.7214241942861
Tr:,76.91350635011672,108.20355456537882,84.75823203339723,92.25263043967868
P1:,64.85733723236822,60.60940075961156,59.40354170912268,58.153062725028875
P2:,0.8432502990714296,0.5601424186392149,0.7008586692289185,0.6303675293362336
P3:,0.10258867853026561,0.12675758983985275,0.11026196708744973,0.1081955998186595
RDD Max:,0.19395493774994677,0.23378375049691702,0.1807220292563585,0.17635987779643975
RDD Min:,-0.08750976827553814,-0.09651332714781802,-0.08787855304966286,-0.07948010011784845
RDD Peak to Peak:,0.2814647060254849,0.33029707764473504,0.26860058230602135,0.2558399779142882
RDD Max Time:,48.72431077694235,31.93483709273183,49.476190476190474,30.63408521303258
RDD Min Time:,186.2355889724311,202.72431077694236,91.79448621553885,178.37593984962405
Max to Min Time:,137.51127819548873,170.78947368421052,42.31829573934838,147.74185463659146
