,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,6.36101610929436,6.45066496548055,7.05961625393075,6.99103474317156
Td:,28.396234295434702,26.160409956915252,28.001146787636486,28.218442072230182
Tc:,24.196266904939662,22.68827190348449,21.51150913990709,23.073412029669093
Ts:,60.05121898115985,125.63358060530979,65.35293831204066,124.55492229131707
Tr:,18.042062949730308,85.85921019666867,23.483604998709424,74.32500936338474
P1:,52.592501200374365,48.84868186039974,49.51265592754358,51.291854101899276
P2:,2.9149937757622397,0.5689393339224436,2.1083924691402625,0.6901022218662182
P3:,0.10885419722772517,0.11884862083942804,0.12832384992304924,0.12266921091123943
RDD Max:,0.2574321065084,0.2791746588467823,0.32647829729001643,0.3050202952654395
RDD Min:,-0.15744303938611637,-0.14376263883922036,-0.1546443617028217,-0.07735059737871097
RDD Peak to Peak:,0.41487514589451635,0.42293729768600263,0.4811226589928381,0.3823708926441505
RDD Max Time:,41.59398496240601,37.824561403508774,38.92481203007519,39.416040100250626
RDD Min Time:,94.19548872180451,85.265664160401,88.89473684210526,93.01503759398496
Max to Min Time:,52.6015037593985,47.44110275689223,49.96992481203007,53.59899749373433
