,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,13.4194667743641,14.454583300665,14.7580335468435,14.5192041907091
Td:,25.09660311262177,26.05333188811332,26.16360176152953,27.12067855315829
Tc:,28.730264408398753,33.85317133852781,33.64528080593732,32.501034541025774
Ts:,125.43234527059485,119.64358749926294,127.33772880948186,113.56777869664008
Tr:,84.88582640584637,73.31328075382753,81.14833352547357,71.21724322605453
P1:,53.826867521020525,59.90650322664113,59.80888256746685,59.62171309418406
P2:,0.6341090120707511,0.8171303017770561,0.7370315565222547,0.8371808622939184
P3:,0.22437716800464313,0.2171571410432981,0.22207788579190144,0.2191698811303171
RDD Max:,0.44865512304088484,0.41477861074821787,0.43316527962542395,0.43497709745050495
RDD Min:,-0.17676136948492394,-0.13748082908389847,-0.14053003055687796,-0.18330968765162226
RDD Peak to Peak:,0.6254164925258088,0.5522594398321163,0.5736953101823019,0.6182867851021272
RDD Max Time:,38.13533834586466,41.634085213032584,41.05513784461153,43.60401002506266
RDD Min Time:,83.734335839599,91.54385964912281,89.53383458646617,90.52380952380952
Max to Min Time:,45.59899749373434,49.909774436090224,48.47869674185464,46.91979949874686
