,S1-M1,S2-M3,S3-M5,S4-M7
Dm:,9.8553117745306,8.98138339012757,11.6857315665951,8.54895358694463
Td:,24.297206179721638,22.847160701997325,22.95863272496567,22.620942430039996
Tc:,26.652385603819535,24.532681908215572,25.76786273507516,25.07710675669935
Ts:,174.22475757107662,178.17867077936538,138.50748539092584,77.20943502075741
Tr:,137.82625102559297,144.6591914617597,101.6239644701895,42.04873148231893
P1:,50.94959178354117,47.3798426102129,48.72649546004083,47.69804918673935
P2:,0.36966536784114035,0.3275273567579537,0.4794783958102158,1.1343516797122857
P3:,0.17408933588242892,0.17060514779701783,0.215840649130213,0.16130760816082207
RDD Max:,0.3586257454696944,0.3531336414377897,0.43270129255111445,0.3241422552586663
RDD Min:,-0.10171965647932524,-0.09895184137149471,-0.12599647057497165,-0.10492951418621388
RDD Peak to Peak:,0.46034540194901963,0.4520854828092844,0.5586977631260861,0.4290717694448802
RDD Max Time:,39.744360902255636,37.05513784461153,37.29573934837093,36.34586466165413
RDD Min Time:,211.65413533834587,204.6641604010025,94.7844611528822,91.51378446115288
Max to Min Time:,171.90977443609023,167.60902255639098,57.48872180451127,55.16791979949875
