,S1-M1,S2-M17,S3-M33,S4-M49
Dm:,12.2507147350416,11.3162071777003,10.5057589211507,13.0442061233362
Td:,28.408044977441214,26.343682154564657,25.883735833148545,28.185599358093143
Tc:,38.08264319062062,35.6194089880521,34.93515537129497,34.8617251206231
Ts:,136.53440648048522,149.51370971988683,155.89271997564012,128.10715708601413
Tr:,94.28284420605264,106.8506209134456,112.99531459589706,90.61628252646516
P1:,66.49068816806184,61.96309114261676,60.81889120444352,63.04732447871624
P2:,0.7052257356889681,0.5799038939868211,0.5382425937035437,0.6957615421963796
P3:,0.16582236648941018,0.16436537093491693,0.15546457427597465,0.18620592718356735
RDD Max:,0.3139704376152608,0.2911914212305078,0.260426506997566,0.3689426640341402
RDD Min:,-0.14583953286404672,-0.13210406126989582,-0.11953024717185379,-0.20178025175111713
RDD Peak to Peak:,0.4598099704793075,0.4232954825004036,0.37995675416941976,0.5707229157852574
RDD Max Time:,56.81453634085213,51.34586466165413,47.56390977443609,54.045112781954884
RDD Min Time:,97.93483709273183,91.93483709273183,89.59398496240601,91.0952380952381
Max to Min Time:,41.1203007518797,40.58897243107769,42.03007518796992,37.05012531328322
