,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,10.8390355637343,9.70886849918918,9.79491903068964,9.72095149338007
Td:,21.514125859867637,21.370113793608255,21.248951121937342,20.791307941290007
Tc:,23.547613312010693,22.511814536878887,22.830508479255773,21.622802990348056
Ts:,37.24467348232104,39.019357242022565,36.016797275739336,38.3076732054116
Tr:,11.269122810337066,13.05699656955909,10.637236327051369,13.034131401100666
P1:,45.06173917187833,43.88192833048714,44.079459601193115,42.414110931638064
P2:,3.9986909301000426,3.36079802860582,4.143882700913151,3.254080354603177
P3:,0.21648369962268904,0.19912483297137867,0.19998945557359024,0.2062723030583675
RDD Max:,0.42945700245789364,0.4040749648849562,0.4029888002688391,0.42677546836233754
RDD Min:,-0.416419241722366,-0.31871845767636486,-0.40237191685213247,-0.3214492765897994
RDD Peak to Peak:,0.8458762441802596,0.7227934225613211,0.8053607171209716,0.7482247449521369
RDD Max Time:,34.43609022556391,33.095238095238095,33.56390977443609,32.40601503759399
RDD Min Time:,67.1453634085213,65.82456140350877,66.08521303258145,63.984962406015036
Max to Min Time:,32.709273182957396,32.72932330827067,32.52130325814536,31.578947368421048
