,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,11.4490683792491,10.0535695966216,10.3570244766643,10.9785203042978
Td:,22.46014410491447,23.437921921533423,22.247242325857442,22.551863560023232
Tc:,34.445147082573065,33.656137723142955,34.260818297909765,32.59783470945841
Ts:,153.71010311912923,109.71269559120057,121.52862858994801,110.81992209250463
Tr:,116.0181810400547,77.62013084769886,87.72502029603251,75.96437923026514
P1:,56.905291187487535,57.09405964467638,56.50806062376721,55.14969826948165
P2:,0.4904859796745242,0.7355573743711229,0.6441498723292158,0.7259941939670236
P3:,0.18107563156780562,0.15847905532153067,0.1649556174128782,0.17916087637664768
RDD Max:,0.2868508419308533,0.36179956949487746,0.3391201851875181,0.3330083870109348
RDD Min:,-0.2157714492203553,-0.17015279689243812,-0.19071815928774072,-0.20565993905866264
RDD Peak to Peak:,0.5026222911512086,0.5319523663873156,0.5298383444752588,0.5386683260695975
RDD Max Time:,49.21553884711779,49.774436090225564,49.365914786967416,48.255639097744364
RDD Min Time:,81.93483709273183,80.9047619047619,81.71428571428571,83.39598997493735
Max to Min Time:,32.719298245614034,31.130325814536334,32.34837092731829,35.140350877192986
