,S1-M2,S2-M4,S3-M6,S4-M8
Dm:,11.4787059046422,13.4758147066366,12.4676228518314,13.6182850573261
Td:,21.721753576552572,21.680241846018713,20.56999590724676,21.214409102947734
Tc:,21.836935937996422,25.950544376031818,24.598584830405695,25.559830765343136
Ts:,57.805329715670496,46.86327740097978,139.8503895668422,42.50345040386066
Tr:,29.529011202361318,16.269264804887953,109.36305134469963,13.34762742908164
P1:,43.558689514548995,47.63078622205053,45.168580737652455,46.77423986829087
P2:,1.475115072971552,2.9276544941195066,0.4130150007911387,3.5043111681690897
P3:,0.23717048031776505,0.25463012891351794,0.24842180966059377,0.26203432885506645
RDD Max:,0.5050617489496345,0.5039663768482927,0.5037744103412369,0.5026071502872048
RDD Min:,-0.24638685384001136,-0.3942015016000795,-0.3405287984318761,-0.4459186896091296
RDD Peak to Peak:,0.7514486027896459,0.8981678784483722,0.844303208773113,0.9485258398963344
RDD Max Time:,33.0250626566416,31.225563909774436,29.964912280701753,30.894736842105264
RDD Min Time:,66.6641604010025,69.55388471177945,66.91478696741855,68.56390977443608
Max to Min Time:,33.6390977443609,38.32832080200501,36.9498746867168,37.669172932330824
