S1-M2,S2-M4,S3-M6,S4-M8
0.0002561925583600539,-0.0017556081809347419,0.0005817155883132022,8.910154597714991e-05
0.00033521586709755926,-0.0024488081112089416,0.0006354435054027556,0.00023551366491199918
0.0003880502161763952,-0.0032261417534323504,0.0006237851425984036,0.0003841627811203763
0.0004044403825300882,-0.004074270443388908,0.0005369753136735417,0.0005217783655004745
0.00037778920712416207,-0.004976062342548975,0.00037461750887572947,0.0006357322639014836
0.00030770511794645807,-0.005910163914191135,0.00014939941560850365,0.0007166587889309351
0.00020280854393604496,-0.006850010079722412,-0.00010923609143334953,0.0007616623534461
8.364607746398249e-05,-0.007762180704409482,-0.000351736670035253,0.0007779821506086151
-1.4471313328305453e-05,-0.008604120014032237,-0.0005056873869723029,0.0007869170297949279
-3.891246905315152e-05,-0.009321357451672884,-0.00047393316672788736,0.0008277526305609013
8.233075622292818e-05,-0.009844483666942528,-0.00013381769859770567,0.0009613838237340234
0.0004419890123793283,-0.010086226189181908,0.000662276423217222,0.001273295671177968
0.001153957512956541,-0.009939022323101792,0.002084977271830364,0.0018755622330099608
0.002352678787551542,-0.009273493549144128,0.004324544321078813,0.002907550168040159
0.004191362892955818,-0.007938183483232806,0.007586140643319396,0.004535076226631554
0.006839009992050032,-0.005760833101659281,0.012083936316840542,0.006947863508975708
0.010476281475025419,-0.0025513404990383614,0.018034314155483743,0.010355264819726488
0.015290355085416221,0.0018935994802844374,0.025648523303697556,0.014980361556392601
0.02146898857683783,0.007784341598271824,0.0351251756866827,0.021052688347050114
0.02919409465059834,0.015330940621157137,0.04664299877943337,0.02879996036767419
0.03863518630214435,0.02473504891549563,0.060354242867144206,0.038439276134350914
0.049943077324783654,0.03618158718239598,0.07637909283744314,0.05016832134587299
0.06324421286822308,0.04983074479831874,0.09480135790515505,0.06415710229560255
0.07863596012794684,0.06581084142919624,0.11566561443037139,0.08054069019712776
0.09618311483381396,0.08421250552216748,0.13897586576378032,0.09941336670939904
0.11591578401177649,0.10508450803432787,0.1646956684658641,0.12082443785928156
0.1378286997403811,0.128431445309593,0.1927495663537456,0.1447758440899754
0.16188191223698328,0.15421330900931482,0.22302558253398436,0.17122155521269597
0.1880027122158951,0.18234682902864457,0.2553784539842554,0.2000686160695708
0.21608854914465905,0.2127083417471327,0.28963326084454855,0.23117961356583908
0.2460106494576066,0.24513783296632974,0.32558910822695736,0.2643762753819802
0.27761800140137943,0.2794437416225083,0.36302256320755444,0.29944388707366093
0.31074136417653514,0.3154080921185506,0.40169063044271724,0.3361362248817384
0.3451969800593956,0.3527915507430747,0.44133315870453577,0.3741807403196333
0.38078971884563967,0.39133807121288405,0.4816746955992132,0.4132837909005948
0.4173154613674578,0.43077889728410534,0.5224259337874634,0.45313577940444805
0.45456262754397414,0.47083581417716014,0.5632850027059544,0.493416132212161
0.49231286669173147,0.5112236705606283,0.6039389393398001,0.5337981071525619
0.5303410440808644,0.5516523140601755,0.6440657071680163,0.5739534668015481
0.5684147670523078,0.5918281821289765,0.6833371158792637,0.6135570804466003
0.6062937846644859,0.6314558556048813,0.7214229237336766,0.6522915255233619
0.643729655022387,0.6702399065872754,0.7579962841132116,0.6898517478567079
0.6804660935401704,0.7078873513654647,0.7927405389590603,0.7259498118426497
0.7162403855592602,0.7441109533144673,0.8253571808801347,0.7603197305678844
0.7507861646259383,0.7786335150158451,0.8555746225900636,0.7927223166218139
0.7838377259213236,0.811193163262746,0.883157248171696,0.8229499424153335
0.815135872286797,0.8415494791363013,0.907914095974135,0.8508310495870735
0.8444350942597462,0.8694901748148943,0.9297064554995189,0.876234205499853
0.8715116873175102,0.894837886924296,0.9484536634184598,0.899071475188603
0.8961722339948998,0.9174565597446913,0.964136463198962,0.9193008630440808
0.9182617503702974,0.9372568442661514,0.976797447070664,0.9369275830267114
0.9376707364731426,0.9541999502497305,0.9865383177910882,0.9520039416005349
0.9543403921403445,0.9682994617810445,0.9935139720674948,0.9646276651384569
0.9682653678000758,0.9796207596608992,0.9979236915230377,0.9749385731902341
0.9794936070095515,0.9882778771047386,1.0,0.9831135888795737
0.988123087597679,0.9944278326640071,0.9999959754202398,0.9893601836616152
0.994295555687872,0.9982627138563177,0.9981719607017281,0.9939084687144121
0.9981876401903682,1.0,0.9947826793592102,0.9970022593664459
1.0,0.9998717853951551,0.9900657175606964,0.9988895399354302
0.9999453588816016,0.9981136701960865,0.9842321902652705,0.9998128312144582
0.9982363972492043,0.9949541107897804,0.977460183222359,1.0
0.9950744807102221,0.9906049614553685,0.9698912841875572,0.9996560416187831
0.9906401118532479,0.9852538051656742,0.9616302203046913,0.9989563102339986
0.9850858081486916,0.9790584852527446,0.9527473388237142,0.9980415723927332
0.9785318600628533,0.9721440390723156,0.9432834349508482,0.9970151274819972
0.9710651410822497,0.9646020278457064,0.9332562651497575,0.9959420890257542
0.9627408583011893,0.956492076691491,0.922667998065099,0.994850768653797
0.953586878615407,0.9478453003390827,0.911512849678634,0.9937359642971525
0.943610065173225,0.9386691988146247,0.8997842165638436,0.9925638370814908
0.9328039269678786,0.9289535614642952,0.8874807463964296,0.9912779754881437
0.9211568275745008,0.9186769101423744,0.8746109489667354,0.9898061951233542
0.9086600146216943,0.9078130345483718,0.8611961329524208,0.9880676088714666
0.8953148100287905,0.8963372163760122,0.8472716338260302,0.9859795229741218
0.8811384277680351,0.884231797660571,0.8328864597281589,0.9834637645736539
0.8661680438588834,0.8714908177274443,0.8181016122018477,0.9804521184910553
0.8504629151034264,0.8581235187352437,0.8029874288993911,0.9768906375221396
0.8341045128547285,0.8441565985663346,0.7876203416439318,0.9727426832574297
0.8171947928670809,0.8296351683363002,0.7720794459677643,0.9679906459213622
0.7998528526573918,0.8146224466993244,0.7564432422566564,0.9626363757890211
0.7822103281234417,0.799198291268743,0.7407868423654875,0.9567004308181354
0.7644059487053707,0.7834567261316774,0.7251798498460156,0.9502203024666784
0.746579704414248,0.7675026714958876,0.7096850283054587,0.9432478231640539
0.7288670790319266,0.7514481154717332,0.6943577816641672,0.9358459847409766
0.7113937730545224,0.7354079878495708,0.6792463908758807,0.9280854081675701
0.6942712800917322,0.7194960008121227,0.6643928896059526,0.9200407023435406
0.6775935959286844,0.7038207115005851,0.6498344185148683,0.9117869347381685
0.661435237113738,0.6884820363993283,0.6356048732450426,0.903396410943376
0.6458506346211565,0.6735684085156455,0.6217366523971743,0.8949359255376982
0.6308748577693899,0.6591547172489198,0.6082623160701824,0.8864646052264902
0.6165255236964623,0.6453011108532001,0.5952159811963579,0.8780324194296539
0.6028056660998454,0.6320526768632906,0.582634306131748,0.8696793858374168
0.5897072787617117,0.6194399520329794,0.5705569531169936,0.8614354513827205
0.5772152167961626,0.6074801558973149,0.5590264619061084,0.8533209849344718
0.5653111312458582,0.5961789962885752,0.5480875185167153,0.8453477793344643
0.5539771285718897,0.5855328647751147,0.5377856561337105,0.8375204302826106
0.5431988827502038,0.5755312265114345,0.5281654764432819,0.8298379416181362
0.5329679807408735,0.5661590115897313,0.5192685244191462,0.8222954038904035
0.5232833484355689,0.5573988314351732,0.5111309833156676,0.8148856068885448
0.5141516798519694,0.5492328713589284,0.5037813758625279,0.8076004749304623
0.5055868727339137,0.5416443463587628,0.49723846067516764,0.8004322510311522
0.49760855346748656,0.5346184489537915,0.49150949984724457,0.7933743957906695
0.49023984744484894,0.5281427624407082,0.4865890462144477,0.7864222026057264
0.4835046118605745,0.5222071575011875,0.48245835949508276,0.7795731582727826
0.47742439124357683,0.5168032316491625,0.479085512769605,0.7728270954124553
0.47201537776675156,0.5119233868465995,0.4764261985978441,0.7661861906968779
0.4672856560042235,0.5075596682249855,0.4744251920728389,0.7596548621358428
0.463232984811702,0.5037025040342962,0.4730183809205487,0.753239611724467
0.4598433193373294,0.5003394921067839,0.47213523446895017,0.7469488486959519
0.45709020820646534,0.4974543705830134,0.47170155705914774,0.7407927154090523
0.4549351209298966,0.49502629075942634,0.4716423592467024,0.734782924249784
0.4533286760316965,0.4930294790572903,0.47188468257244076,0.7289326013751551
0.4522126593985391,0.4914333356761199,0.4723602296212607,0.7232561230100344
