S1-M2,S2-M4,S3-M6,S4-M8
0.004126906674017449,0.00604128042468355,0.004933869370039449,0.006351509054803249
0.003937615065208851,0.005585238184453849,0.00493735131706405,0.005344616853035149
0.0029665030934262495,0.00407403287019395,0.0041530023978961494,0.0033159554588903495
0.00123784430054895,0.0015501343290946503,0.00262348008568095,0.00042192123199044987
-0.0010766754551971502,-0.0017484827498200502,0.0005579951539862499,-0.00296190234888685
-0.0036191232715218503,-0.00533903983748415,-0.0016239213690153501,-0.006197938601883951
-0.00581036471891485,-0.00845049251568135,-0.0032530996776884502,-0.00835244477005425
-0.00682201590007315,-0.00998993352252475,-0.00337938594742305,-0.00817357838187925
-0.00555819001738935,-0.00852267476420765,-0.0007516564301889503,-0.00408476112692545
-0.0006495490793508502,-0.00226928006532325,0.00618785227328905,0.0058044522074985495
0.00953843040841865,0.01087803511586685,0.01929265247315575,0.023668887540892452
0.026881862176017353,0.03331835059916445,0.04068327700635545,0.051919792187475354
0.05345934613181535,0.06768439115366914,0.07270060769899385,0.09313986358339395
0.09149819515066354,0.11676580820471325,0.11784245925429924,0.15000399695805927
0.14330786385279126,0.18341642506684025,0.17868595874453627,0.22518959817331627
0.21120341963730926,0.27044988961032823,0.25779952462637523,0.3212811704439423
0.2974227274983173,0.38052937001290427,0.35764930668211325,0.44067441228590126
0.40404164270714227,0.5160577678729252,0.48050567105279024,0.5854852042470643
0.5328918579690143,0.6790752904271422,0.6283555914516673,0.7574685931822892
0.6854860879247833,0.8711710359320303,0.8028265640071203,0.9579522218829083
0.8629549693718223,1.0934144723276091,1.0051268776481892,1.187787651332689
1.065999413799139,1.346311363502729,1.2360057880389592,1.4473217654099892
1.294861204579609,1.6297869223830992,1.4957354722765392,1.7363890389360193
1.5493134499439192,1.9431969082302492,1.784114755607119,2.0543240101438993
1.828671176762739,2.2853652414167596,2.1004927126974793,2.3999919547541992
2.1318209908801795,2.6546447025636994,2.443808578281989,2.7718346321414695
2.4572674586113092,3.0489956189887395,2.812643156241409,3.1679271653499192
2.8031927987500693,3.4660762799447293,3.2052762384881395,3.5860416914863094
3.1675257133878394,3.9033382575633895,3.6197445037600593,4.023713397265399
3.548014793057839,4.358119862969009,4.0538949429481,4.478304908319009
3.9423019275518194,4.827731586087129,4.505429952500629,4.9470656611976995
4.34799151456072,5.309528445117329,4.97194168978212,5.427183757051459
4.76271192437189,5.800965562689739,5.450934898479449,5.915828767414149
5.18416656636743,6.2996348340736,5.939838987183549,6.410184929736939
5.610172915732309,6.803282114605429,6.43601150027975,6.9074750417446795
6.038688897949119,7.309805814193999,6.9367361198061195,7.404976070204479
6.4678270022247695,7.8172390671229195,7.439218897239919,7.900027989804809
6.895857325294879,8.323718697349788,7.9405865093328,8.390037648343888
7.321201376698199,8.827444995502518,8.437889987234689,8.872479526166059
7.74241887144464,9.326636844869839,8.928116649473969,9.344895148109039
8.158189885684038,9.819486962110798,9.408211973066978,9.804892651060708
8.56729466852462,10.304121937376108,9.875111977755209,10.25014764847561
8.968593123248828,10.77857135810111,10.32578549765521,10.678406104340109
9.361005546067469,11.24074958586531,10.757284589165508,11.087489473116609
9.743495703095359,11.688452753044608,11.166800374999408,11.475301920585208
